event_id,participant_id,session_id,condition,disengagement_onset_ts,trigger_source,robot_nonverbal_start_ts,robot_nonverbal_type,robot_nonverbal_end_ts,distraction_end_ts,escalated_to_voice,voice_start_ts,voice_prompt_type,voice_prompt_text_length,highlight_shown,highlight_shown_ts,resumed_within_window,resume_latency_ms,resume_stage
304,4,session_20260410_4_f9de1d,with_system,2026-04-10T14:53:53.970221-04:00,gaze_off_screen,2026-04-10T14:53:53.970221-04:00,head_turn_plus_wave,,2026-04-10T14:54:38.042784-04:00,0,,,,0,,1,44070.0,resumed_after_nonverbal
305,4,session_20260410_4_f9de1d,with_system,2026-04-10T14:54:41.029620-04:00,gaze_off_screen,2026-04-10T14:54:41.029620-04:00,head_turn_plus_wave,,2026-04-10T14:54:53.429611-04:00,0,,,,0,,1,12400.0,resumed_after_nonverbal
306,4,session_20260410_4_f9de1d,with_system,2026-04-10T14:54:56.454435-04:00,gaze_off_screen,2026-04-10T14:54:56.454435-04:00,head_turn_plus_wave,,2026-04-10T14:54:57.664359-04:00,0,,,,0,,1,1210.0,resumed_after_nonverbal
307,4,session_20260410_4_f9de1d,with_system,2026-04-10T14:55:15.628960-04:00,gaze_off_screen,2026-04-10T14:55:15.628960-04:00,head_turn_plus_wave,,2026-04-10T14:55:17.492282-04:00,0,,,,0,,1,1860.0,resumed_after_nonverbal
308,4,session_20260410_4_f9de1d,with_system,2026-04-10T14:55:20.499681-04:00,gaze_off_screen,2026-04-10T14:55:20.499681-04:00,head_turn_plus_wave,,2026-04-10T14:55:50.012347-04:00,0,,,,0,,1,29510.0,resumed_after_nonverbal
309,4,session_20260410_4_f9de1d,with_system,2026-04-10T14:55:53.049194-04:00,gaze_off_screen,2026-04-10T14:55:53.049194-04:00,head_turn_plus_wave,,2026-04-10T14:56:11.036183-04:00,0,,,,0,,1,17990.0,resumed_after_nonverbal
310,4,session_20260410_4_f9de1d,with_system,2026-04-10T14:56:14.151597-04:00,gaze_off_screen,2026-04-10T14:56:14.151597-04:00,head_turn_plus_wave,,2026-04-10T14:57:03.425286-04:00,1,2026-04-10T14:57:03.704673-04:00,generic,60,1,2026-04-10T14:57:03.704673-04:00,0,49270.0,not_resumed
311,4,session_20260410_4_f9de1d,with_system,2026-04-10T14:57:10.807752-04:00,gaze_off_screen,2026-04-10T14:57:10.807752-04:00,head_turn_plus_wave,,2026-04-10T14:57:14.929838-04:00,0,,,,0,,1,4120.0,resumed_after_nonverbal
312,4,session_20260410_4_f9de1d,with_system,2026-04-10T14:57:19.391808-04:00,gaze_off_screen,2026-04-10T14:57:19.391808-04:00,head_turn_plus_wave,,2026-04-10T14:57:25.430519-04:00,0,,,,0,,1,6040.0,resumed_after_nonverbal
313,4,session_20260410_4_f9de1d,with_system,2026-04-10T14:57:28.288941-04:00,gaze_off_screen,2026-04-10T14:57:28.288941-04:00,head_turn_plus_wave,,2026-04-10T14:57:30.252427-04:00,0,,,,0,,1,1960.0,resumed_after_nonverbal
314,4,session_20260410_4_f9de1d,with_system,2026-04-10T14:57:33.526072-04:00,gaze_off_screen,2026-04-10T14:57:33.526072-04:00,head_turn_plus_wave,,2026-04-10T14:58:21.212522-04:00,1,2026-04-10T14:58:21.713205-04:00,generic,60,1,2026-04-10T14:58:21.713205-04:00,0,47690.0,not_resumed
315,4,session_20260410_4_f9de1d,with_system,2026-04-10T15:00:42.375493-04:00,gaze_off_screen,2026-04-10T15:00:42.375493-04:00,head_turn_plus_wave,,2026-04-10T15:00:45.827008-04:00,0,,,,0,,1,3450.0,resumed_after_nonverbal
316,4,session_20260410_4_f9de1d,with_system,2026-04-10T15:00:49.075331-04:00,gaze_off_screen,2026-04-10T15:00:49.075331-04:00,head_turn_plus_wave,,2026-04-10T15:00:52.631009-04:00,0,,,,0,,1,3560.0,resumed_after_nonverbal
317,4,session_20260410_4_f9de1d,with_system,2026-04-10T15:01:10.504152-04:00,gaze_off_screen,2026-04-10T15:01:10.504152-04:00,head_turn_plus_wave,,2026-04-10T15:01:13.416585-04:00,0,,,,0,,1,2910.0,resumed_after_nonverbal
318,4,session_20260410_4_f9de1d,with_system,2026-04-10T15:02:06.353957-04:00,gaze_off_screen,2026-04-10T15:02:06.353957-04:00,head_turn_plus_wave,,2026-04-10T15:02:07.593132-04:00,0,,,,0,,1,1240.0,resumed_after_nonverbal
319,4,session_20260410_4_f9de1d,with_system,2026-04-10T15:02:10.398476-04:00,gaze_off_screen,2026-04-10T15:02:10.398476-04:00,head_turn_plus_wave,,2026-04-10T15:02:11.527712-04:00,0,,,,0,,1,1130.0,resumed_after_nonverbal
320,4,session_20260410_4_f9de1d,with_system,2026-04-10T15:02:58.585944-04:00,gaze_off_screen,2026-04-10T15:02:58.585944-04:00,head_turn_plus_wave,,2026-04-10T15:03:02.633915-04:00,0,,,,0,,1,4050.0,resumed_after_nonverbal
321,4,session_20260410_4_f9de1d,with_system,2026-04-10T15:03:05.431878-04:00,gaze_off_screen,2026-04-10T15:03:05.431878-04:00,head_turn_plus_wave,,2026-04-10T15:03:08.656326-04:00,0,,,,0,,1,3220.0,resumed_after_nonverbal
322,4,session_20260410_4_f9de1d,with_system,2026-04-10T15:03:11.617444-04:00,gaze_off_screen,2026-04-10T15:03:11.617444-04:00,head_turn_plus_wave,,2026-04-10T15:03:15.068031-04:00,0,,,,0,,1,3450.0,resumed_after_nonverbal
323,4,session_20260410_4_f9de1d,with_system,2026-04-10T15:05:58.294434-04:00,gaze_off_screen,2026-04-10T15:05:58.294434-04:00,head_turn_plus_wave,,2026-04-10T15:06:02.227569-04:00,0,,,,0,,1,3930.0,resumed_after_nonverbal
324,4,session_20260410_4_f9de1d,with_system,2026-04-10T15:09:49.417256-04:00,gaze_off_screen,2026-04-10T15:09:49.417256-04:00,head_turn_plus_wave,,2026-04-10T15:09:53.261596-04:00,0,,,,0,,1,3840.0,resumed_after_nonverbal
325,4,session_20260410_4_f9de1d,with_system,2026-04-10T15:09:56.775770-04:00,gaze_off_screen,2026-04-10T15:09:56.775770-04:00,head_turn_plus_wave,,2026-04-10T15:09:59.768898-04:00,0,,,,0,,1,2990.0,resumed_after_nonverbal
326,4,session_20260410_4_f9de1d,with_system,2026-04-10T15:10:02.746743-04:00,gaze_off_screen,2026-04-10T15:10:02.746743-04:00,head_turn_plus_wave,,,0,,,,0,,0,,not_resumed
327,6,session_20260413_6_f35000,with_system,2026-04-13T15:25:35.939796-04:00,gaze_off_screen,2026-04-13T15:25:35.939796-04:00,head_turn_plus_wave,,2026-04-13T15:25:41.389076-04:00,1,2026-04-13T15:26:50.942031-04:00,context_aware,92,1,2026-04-13T15:26:50.942031-04:00,1,5450.0,resumed_after_voice
328,6,session_20260413_6_f35000,with_system,2026-04-13T15:29:08.747062-04:00,gaze_off_screen,2026-04-13T15:29:08.747062-04:00,head_turn_plus_wave,,2026-04-13T15:29:13.915011-04:00,0,,,,0,,1,5170.0,resumed_after_nonverbal
329,6,session_20260413_6_f35000,with_system,2026-04-13T15:29:24.572834-04:00,gaze_off_screen,2026-04-13T15:29:24.572834-04:00,head_turn_plus_wave,,2026-04-13T15:29:29.730264-04:00,0,,,,0,,1,5160.0,resumed_after_nonverbal
330,6,session_20260413_6_f35000,with_system,2026-04-13T15:30:05.483029-04:00,gaze_off_screen,2026-04-13T15:30:05.483029-04:00,head_turn_plus_wave,,2026-04-13T15:30:10.623596-04:00,0,,,,0,,1,5140.0,resumed_after_nonverbal
331,6,session_20260413_6_f35000,with_system,2026-04-13T15:30:18.085577-04:00,gaze_off_screen,2026-04-13T15:30:18.085577-04:00,head_turn_plus_wave,,2026-04-13T15:30:23.224796-04:00,1,2026-04-13T15:31:31.497995-04:00,context_aware,124,1,2026-04-13T15:31:31.497995-04:00,1,5140.0,resumed_after_voice
332,6,session_20260413_6_f35000,with_system,2026-04-13T15:35:11.509146-04:00,gaze_off_screen,2026-04-13T15:35:11.509146-04:00,head_turn_plus_wave,,2026-04-13T15:35:16.713067-04:00,0,,,,0,,1,5200.0,resumed_after_nonverbal
333,6,session_20260413_6_f35000,with_system,2026-04-13T15:35:21.704128-04:00,gaze_off_screen,2026-04-13T15:35:21.704128-04:00,head_turn_plus_wave,,2026-04-13T15:35:26.863250-04:00,0,,,,0,,1,5160.0,resumed_after_nonverbal
334,6,session_20260413_6_f35000,with_system,2026-04-13T15:35:40.138665-04:00,gaze_off_screen,2026-04-13T15:35:40.138665-04:00,head_turn_plus_wave,,2026-04-13T15:35:45.291834-04:00,0,,,,0,,1,5150.0,resumed_after_nonverbal
335,6,session_20260413_6_f35000,with_system,2026-04-13T15:35:54.476673-04:00,gaze_off_screen,2026-04-13T15:35:54.476673-04:00,head_turn_plus_wave,,2026-04-13T15:35:59.631657-04:00,0,,,,0,,1,5150.0,resumed_after_nonverbal
336,6,session_20260413_6_f35000,with_system,2026-04-13T15:36:09.453338-04:00,gaze_off_screen,2026-04-13T15:36:09.453338-04:00,head_turn_plus_wave,,2026-04-13T15:36:14.540956-04:00,0,,,,0,,1,5090.0,resumed_after_nonverbal
337,6,session_20260413_6_f35000,with_system,2026-04-13T15:36:17.322025-04:00,gaze_off_screen,2026-04-13T15:36:17.322025-04:00,head_turn_plus_wave,,2026-04-13T15:36:19.624048-04:00,0,,,,0,,1,2300.0,resumed_after_nonverbal
338,6,session_20260413_6_f35000,with_system,2026-04-13T15:36:22.395921-04:00,gaze_off_screen,2026-04-13T15:36:22.395921-04:00,head_turn_plus_wave,,2026-04-13T15:36:27.559024-04:00,0,,,,0,,1,5160.0,resumed_after_nonverbal
339,6,session_20260413_6_f35000,with_system,2026-04-13T15:36:38.477069-04:00,gaze_off_screen,2026-04-13T15:36:38.477069-04:00,head_turn_plus_wave,,2026-04-13T15:36:43.630393-04:00,1,2026-04-13T15:37:52.352300-04:00,context_aware,86,1,2026-04-13T15:37:52.352300-04:00,1,5150.0,resumed_after_voice
340,6,session_20260413_6_f35000,with_system,2026-04-13T15:38:41.064364-04:00,gaze_off_screen,2026-04-13T15:38:41.064364-04:00,head_turn_plus_wave,,2026-04-13T15:38:46.201695-04:00,0,,,,0,,1,5140.0,resumed_after_nonverbal
341,6,session_20260413_6_f35000,with_system,2026-04-13T15:38:53.637146-04:00,gaze_off_screen,2026-04-13T15:38:53.637146-04:00,head_turn_plus_wave,,2026-04-13T15:38:58.783736-04:00,0,,,,0,,1,5150.0,resumed_after_nonverbal
342,6,session_20260413_6_f35000,with_system,2026-04-13T15:39:33.208347-04:00,gaze_off_screen,2026-04-13T15:39:33.208347-04:00,head_turn_plus_wave,,2026-04-13T15:39:38.500517-04:00,0,,,,0,,1,5290.0,resumed_after_nonverbal
343,6,session_20260413_6_f35000,with_system,2026-04-13T15:39:46.575224-04:00,gaze_off_screen,2026-04-13T15:39:46.575224-04:00,head_turn_plus_wave,,2026-04-13T15:39:51.707332-04:00,0,,,,0,,1,5130.0,resumed_after_nonverbal
344,6,session_20260413_6_f35000,with_system,2026-04-13T15:40:35.241707-04:00,gaze_off_screen,2026-04-13T15:40:35.241707-04:00,head_turn_plus_wave,,2026-04-13T15:40:40.396347-04:00,0,,,,0,,1,5150.0,resumed_after_nonverbal
345,6,session_20260413_6_f35000,with_system,2026-04-13T15:40:50.488581-04:00,gaze_off_screen,2026-04-13T15:40:50.488581-04:00,head_turn_plus_wave,,2026-04-13T15:40:55.641372-04:00,0,,,,0,,1,5150.0,resumed_after_nonverbal
346,6,session_20260413_6_f35000,with_system,2026-04-13T15:41:00.835721-04:00,gaze_off_screen,2026-04-13T15:41:00.835721-04:00,head_turn_plus_wave,,2026-04-13T15:41:05.997691-04:00,0,,,,0,,1,5160.0,resumed_after_nonverbal
347,6,session_20260413_6_f35000,with_system,2026-04-13T15:41:41.230269-04:00,gaze_off_screen,2026-04-13T15:41:41.230269-04:00,head_turn_plus_wave,,2026-04-13T15:41:46.378696-04:00,0,,,,0,,1,5150.0,resumed_after_nonverbal
348,6,session_20260413_6_f35000,with_system,2026-04-13T15:42:07.654557-04:00,gaze_off_screen,2026-04-13T15:42:07.654557-04:00,head_turn_plus_wave,,2026-04-13T15:42:12.846741-04:00,0,,,,0,,1,5190.0,resumed_after_nonverbal
349,6,session_20260413_6_f35000,with_system,2026-04-13T15:43:20.256442-04:00,gaze_off_screen,2026-04-13T15:43:20.256442-04:00,head_turn_plus_wave,,2026-04-13T15:43:25.461685-04:00,1,2026-04-13T15:44:34.317075-04:00,context_aware,129,1,2026-04-13T15:44:34.317075-04:00,1,5210.0,resumed_after_voice
350,6,session_20260413_6_f35000,with_system,2026-04-13T15:47:12.044852-04:00,gaze_off_screen,2026-04-13T15:47:12.044852-04:00,head_turn_plus_wave,,2026-04-13T15:47:17.221622-04:00,0,,,,0,,1,5180.0,resumed_after_nonverbal
351,6,session_20260413_6_f35000,with_system,2026-04-13T15:48:18.140036-04:00,gaze_off_screen,2026-04-13T15:48:18.140036-04:00,head_turn_plus_wave,,2026-04-13T15:48:23.310391-04:00,0,,,,0,,1,5170.0,resumed_after_nonverbal
352,6,session_20260413_6_f35000,with_system,2026-04-13T15:48:35.874733-04:00,gaze_off_screen,2026-04-13T15:48:35.874733-04:00,head_turn_plus_wave,,2026-04-13T15:48:41.065284-04:00,0,,,,0,,1,5190.0,resumed_after_nonverbal
353,6,session_20260413_6_f35000,with_system,2026-04-13T15:48:53.675906-04:00,gaze_off_screen,2026-04-13T15:48:53.675906-04:00,head_turn_plus_wave,,2026-04-13T15:48:54.541877-04:00,0,,,,0,,1,870.0,resumed_after_nonverbal
354,6,session_20260413_6_f35000,with_system,2026-04-13T15:48:57.340611-04:00,gaze_off_screen,2026-04-13T15:48:57.340611-04:00,head_turn_plus_wave,,2026-04-13T15:49:02.518328-04:00,0,,,,0,,1,5180.0,resumed_after_nonverbal
355,6,session_20260413_6_f35000,with_system,2026-04-13T15:49:11.468698-04:00,gaze_off_screen,2026-04-13T15:49:11.468698-04:00,head_turn_plus_wave,,2026-04-13T15:49:16.618069-04:00,1,2026-04-13T15:50:25.272831-04:00,context_aware,99,1,2026-04-13T15:50:25.272831-04:00,1,5150.0,resumed_after_voice
356,6,session_20260413_6_f35000,with_system,2026-04-13T15:52:12.518342-04:00,gaze_off_screen,2026-04-13T15:52:12.518342-04:00,head_turn_plus_wave,,2026-04-13T15:52:17.656755-04:00,0,,,,0,,1,5140.0,resumed_after_nonverbal
357,6,session_20260413_6_f35000,with_system,2026-04-13T15:52:32.277221-04:00,gaze_off_screen,2026-04-13T15:52:32.277221-04:00,head_turn_plus_wave,,2026-04-13T15:52:37.453407-04:00,1,2026-04-13T15:53:45.382851-04:00,context_aware,106,1,2026-04-13T15:53:45.382851-04:00,1,5180.0,resumed_after_voice
358,wen,session_20260414_wen_3d77de,with_system,2026-04-14T23:09:23.440288-04:00,gaze_off_screen,2026-04-14T23:09:23.440288-04:00,head_turn_plus_wave,2026-04-14T23:09:38.429815-04:00,2026-04-14T23:09:41.520493-04:00,0,,,,0,,1,18080.0,resumed_after_nonverbal
359,wen,session_20260414_wen_3d77de,with_system,2026-04-14T23:09:48.598022-04:00,gaze_off_screen,2026-04-14T23:09:48.598022-04:00,head_turn_plus_wave,2026-04-14T23:09:50.552921-04:00,2026-04-14T23:09:50.587131-04:00,0,,,,0,,1,1990.0,resumed_after_nonverbal
360,wen,session_20260414_wen_3d77de,with_system,2026-04-14T23:09:52.326269-04:00,gaze_off_screen,2026-04-14T23:09:52.326269-04:00,head_turn_plus_wave,2026-04-14T23:09:54.135505-04:00,2026-04-14T23:09:54.177019-04:00,0,,,,0,,1,1850.0,resumed_after_nonverbal
361,wen,session_20260414_wen_3d77de,with_system,2026-04-14T23:09:56.117785-04:00,gaze_off_screen,2026-04-14T23:09:56.117785-04:00,head_turn_plus_wave,2026-04-14T23:09:57.861892-04:00,2026-04-14T23:09:57.902895-04:00,0,,,,0,,1,1790.0,resumed_after_nonverbal
362,wen,session_20260414_wen_3d77de,with_system,2026-04-14T23:10:03.723435-04:00,gaze_off_screen,2026-04-14T23:10:03.723435-04:00,head_turn_plus_wave,2026-04-14T23:10:18.630208-04:00,2026-04-14T23:10:20.673280-04:00,0,,,,0,,1,16950.0,resumed_after_nonverbal
363,wen,session_20260414_wen_3d77de,with_system,2026-04-14T23:10:36.435042-04:00,gaze_off_screen,2026-04-14T23:10:36.435042-04:00,head_turn_plus_wave,2026-04-14T23:10:51.303427-04:00,2026-04-14T23:10:54.279528-04:00,0,,,,0,,1,17840.0,resumed_after_nonverbal
364,wen,session_20260414_wen_3d77de,with_system,2026-04-14T23:11:03.704915-04:00,gaze_off_screen,2026-04-14T23:11:03.704915-04:00,head_turn_plus_wave,2026-04-14T23:11:17.191232-04:00,2026-04-14T23:11:17.229119-04:00,0,,,,0,,1,13520.0,resumed_after_nonverbal
365,wen,session_20260414_wen_3d77de,with_system,2026-04-14T23:11:24.894541-04:00,gaze_off_screen,2026-04-14T23:11:24.894541-04:00,head_turn_plus_wave,2026-04-14T23:11:27.167288-04:00,2026-04-14T23:11:27.211828-04:00,0,,,,0,,1,2320.0,resumed_after_nonverbal
366,wen,session_20260414_wen_3d77de,with_system,2026-04-14T23:11:31.426771-04:00,gaze_off_screen,2026-04-14T23:11:31.426771-04:00,head_turn_plus_wave,2026-04-14T23:11:36.953858-04:00,2026-04-14T23:11:36.996077-04:00,0,,,,0,,1,5570.0,resumed_after_nonverbal
367,wen,session_20260414_wen_3d77de,with_system,2026-04-14T23:11:41.389595-04:00,gaze_off_screen,2026-04-14T23:11:41.389595-04:00,head_turn_plus_wave,2026-04-14T23:11:57.347446-04:00,,0,,,,0,,0,,not_resumed
368,wen,session_20260414_wen_46fc6b,with_system,2026-04-14T23:14:45.073394-04:00,gaze_off_screen,2026-04-14T23:14:45.073394-04:00,head_turn_plus_wave,2026-04-14T23:14:59.423375-04:00,2026-04-14T23:15:00.958880-04:00,0,,,,0,,1,15890.0,resumed_after_nonverbal
369,wen,session_20260414_wen_46fc6b,with_system,2026-04-14T23:15:05.782277-04:00,gaze_off_screen,2026-04-14T23:15:05.782277-04:00,head_turn_plus_wave,2026-04-14T23:15:20.830406-04:00,2026-04-14T23:15:21.955525-04:00,0,,,,0,,1,16170.0,resumed_after_nonverbal
370,wen,session_20260414_wen_46fc6b,with_system,2026-04-14T23:15:27.836662-04:00,gaze_off_screen,2026-04-14T23:15:27.836662-04:00,head_turn_plus_wave,2026-04-14T23:15:31.717570-04:00,2026-04-14T23:15:31.761016-04:00,0,,,,0,,1,3920.0,resumed_after_nonverbal
371,wen,session_20260414_wen_6ae906,with_system,2026-04-14T21:15:08.444815-04:00,gaze_off_screen,2026-04-14T21:15:08.444815-04:00,head_turn_plus_wave,2026-04-14T21:15:10.117456-04:00,2026-04-14T21:15:10.313922-04:00,0,,,,0,,1,1870.0,resumed_after_nonverbal
372,wen,session_20260414_wen_6ae906,with_system,2026-04-14T21:15:25.779381-04:00,gaze_off_screen,2026-04-14T21:15:25.779381-04:00,head_turn_plus_wave,2026-04-14T21:15:26.806187-04:00,2026-04-14T21:15:26.849218-04:00,0,,,,0,,1,1070.0,resumed_after_nonverbal
373,wen,session_20260414_wen_6ae906,with_system,2026-04-14T21:15:27.156908-04:00,gaze_off_screen,2026-04-14T21:15:27.156908-04:00,head_turn_plus_wave,2026-04-14T21:15:32.966079-04:00,2026-04-14T21:15:33.620551-04:00,0,,,,0,,1,6460.0,resumed_after_nonverbal
374,wen,session_20260414_wen_6ae906,with_system,2026-04-14T21:15:42.614453-04:00,gaze_off_screen,2026-04-14T21:15:42.614453-04:00,head_turn_plus_wave,2026-04-14T21:15:48.433491-04:00,2026-04-14T21:15:49.086975-04:00,0,,,,0,,1,6470.0,resumed_after_nonverbal
375,wen,session_20260414_wen_6ae906,with_system,2026-04-14T21:15:55.161970-04:00,gaze_off_screen,2026-04-14T21:15:55.161970-04:00,head_turn_plus_wave,2026-04-14T21:16:00.954141-04:00,2026-04-14T21:16:02.205291-04:00,0,,,,0,,1,7040.0,resumed_after_nonverbal
376,wen,session_20260414_wen_6ae906,with_system,2026-04-14T21:16:10.903222-04:00,gaze_off_screen,2026-04-14T21:16:10.903222-04:00,head_turn_plus_wave,2026-04-14T21:16:16.991410-04:00,2026-04-14T21:16:18.572712-04:00,0,,,,0,,1,7670.0,resumed_after_nonverbal
377,wen,session_20260414_wen_6ae906,with_system,2026-04-14T21:22:39.391630-04:00,gaze_off_screen,2026-04-14T21:22:39.391630-04:00,head_turn_plus_wave,2026-04-14T21:22:45.424092-04:00,2026-04-14T21:22:50.550274-04:00,0,,,,0,,1,11160.0,resumed_after_nonverbal
378,wen,session_20260414_wen_6ae906,with_system,2026-04-14T21:22:58.756418-04:00,gaze_off_screen,2026-04-14T21:22:58.756418-04:00,head_turn_plus_wave,2026-04-14T21:23:04.661572-04:00,2026-04-14T21:23:08.908539-04:00,0,,,,0,,1,10150.0,resumed_after_nonverbal
379,wen,session_20260414_wen_6ae906,with_system,2026-04-14T21:23:21.493989-04:00,gaze_off_screen,2026-04-14T21:23:21.493989-04:00,head_turn_plus_wave,2026-04-14T21:23:26.629219-04:00,2026-04-14T21:23:26.674570-04:00,0,,,,0,,1,5180.0,resumed_after_nonverbal
380,wen,session_20260414_wen_6ae906,with_system,2026-04-14T21:23:38.760135-04:00,gaze_off_screen,2026-04-14T21:23:38.760135-04:00,head_turn_plus_wave,2026-04-14T21:23:40.330154-04:00,2026-04-14T21:23:40.364688-04:00,0,,,,0,,1,1600.0,resumed_after_nonverbal
381,wen,session_20260414_wen_6ae906,with_system,2026-04-14T21:23:40.364735-04:00,gaze_off_screen,2026-04-14T21:23:40.364735-04:00,head_turn_plus_wave,2026-04-14T21:23:45.423937-04:00,2026-04-14T21:23:45.652473-04:00,0,,,,0,,1,5290.0,resumed_after_nonverbal
382,wen,session_20260414_wen_6ae906,with_system,2026-04-14T21:23:48.217579-04:00,gaze_off_screen,2026-04-14T21:23:48.217579-04:00,head_turn_plus_wave,2026-04-14T21:23:54.695849-04:00,2026-04-14T21:24:00.384141-04:00,0,,,,0,,1,12170.0,resumed_after_nonverbal
383,wen,session_20260414_wen_6ae906,with_system,2026-04-14T21:24:32.795394-04:00,gaze_off_screen,2026-04-14T21:24:32.795394-04:00,head_turn_plus_wave,2026-04-14T21:24:38.659265-04:00,2026-04-14T21:24:51.491315-04:00,0,,,,0,,1,18700.0,resumed_after_nonverbal
384,wen,session_20260414_wen_6ae906,with_system,2026-04-14T21:24:58.988848-04:00,gaze_off_screen,2026-04-14T21:24:58.988848-04:00,head_turn_plus_wave,2026-04-14T21:25:04.763742-04:00,2026-04-14T21:26:12.983853-04:00,1,2026-04-14T21:26:05.641021-04:00,generic,60,1,2026-04-14T21:26:05.641021-04:00,1,74000.0,resumed_after_voice
385,wen,session_20260414_wen_6ae906,with_system,2026-04-14T21:26:18.954931-04:00,gaze_off_screen,2026-04-14T21:26:18.954931-04:00,head_turn_plus_wave,2026-04-14T21:26:20.040652-04:00,2026-04-14T21:26:20.088488-04:00,0,,,,0,,1,1130.0,resumed_after_nonverbal
386,wen,session_20260414_wen_6ae906,with_system,2026-04-14T21:26:23.776471-04:00,gaze_off_screen,2026-04-14T21:26:23.776471-04:00,head_turn_plus_wave,2026-04-14T21:26:24.189665-04:00,2026-04-14T21:26:24.264784-04:00,0,,,,0,,1,490.0,resumed_after_nonverbal
387,wen,session_20260414_wen_6ae906,with_system,2026-04-14T21:26:29.081105-04:00,gaze_off_screen,2026-04-14T21:26:29.081105-04:00,head_turn_plus_wave,2026-04-14T21:26:30.768639-04:00,2026-04-14T21:26:30.907851-04:00,0,,,,0,,1,1830.0,resumed_after_nonverbal
388,wen,session_20260414_wen_6ae906,with_system,2026-04-14T21:26:37.679654-04:00,gaze_off_screen,2026-04-14T21:26:37.679654-04:00,head_turn_plus_wave,2026-04-14T21:26:39.369970-04:00,2026-04-14T21:26:39.419598-04:00,0,,,,0,,1,1740.0,resumed_after_nonverbal
389,wen,session_20260414_wen_6ae906,with_system,2026-04-14T21:26:46.492827-04:00,gaze_off_screen,2026-04-14T21:26:46.492827-04:00,head_turn_plus_wave,2026-04-14T21:26:47.041390-04:00,2026-04-14T21:26:47.100761-04:00,0,,,,0,,1,610.0,resumed_after_nonverbal
390,wen,session_20260414_wen_6ae906,with_system,2026-04-14T21:26:47.100813-04:00,gaze_off_screen,2026-04-14T21:26:47.100813-04:00,head_turn_plus_wave,2026-04-14T21:26:48.343278-04:00,2026-04-14T21:26:48.388818-04:00,0,,,,0,,1,1290.0,resumed_after_nonverbal
391,wen,session_20260414_wen_6ae906,with_system,2026-04-14T21:26:54.339695-04:00,gaze_off_screen,2026-04-14T21:26:54.339695-04:00,head_turn_plus_wave,2026-04-14T21:27:00.990802-04:00,2026-04-14T21:27:09.683099-04:00,0,,,,0,,1,15340.0,resumed_after_nonverbal
392,wen,session_20260414_wen_6ae906,with_system,2026-04-14T21:28:27.794486-04:00,gaze_off_screen,2026-04-14T21:28:27.794486-04:00,head_turn_plus_wave,2026-04-14T21:28:34.180839-04:00,2026-04-14T21:28:36.165299-04:00,0,,,,0,,1,8370.0,resumed_after_nonverbal
393,wen,session_20260414_wen_6ae906,with_system,2026-04-14T21:28:42.785751-04:00,gaze_off_screen,2026-04-14T21:28:42.785751-04:00,head_turn_plus_wave,2026-04-14T21:28:48.356647-04:00,2026-04-14T21:28:48.757887-04:00,0,,,,0,,1,5970.0,resumed_after_nonverbal
394,wen,session_20260414_wen_6ae906,with_system,2026-04-14T21:28:59.876928-04:00,gaze_off_screen,2026-04-14T21:28:59.876928-04:00,head_turn_plus_wave,2026-04-14T21:29:04.341445-04:00,2026-04-14T21:29:04.384412-04:00,0,,,,0,,1,4510.0,resumed_after_nonverbal
395,wen,session_20260414_wen_6ae906,with_system,2026-04-14T21:29:09.095846-04:00,gaze_off_screen,2026-04-14T21:29:09.095846-04:00,head_turn_plus_wave,2026-04-14T21:29:14.007803-04:00,2026-04-14T21:29:14.151075-04:00,0,,,,0,,1,5060.0,resumed_after_nonverbal
396,wen,session_20260414_wen_6ae906,with_system,2026-04-14T21:29:22.340147-04:00,gaze_off_screen,2026-04-14T21:29:22.340147-04:00,head_turn_plus_wave,2026-04-14T21:29:27.299274-04:00,2026-04-14T21:29:27.358667-04:00,0,,,,0,,1,5020.0,resumed_after_nonverbal
397,wen,session_20260414_wen_6ae906,with_system,2026-04-14T21:29:30.141405-04:00,gaze_off_screen,2026-04-14T21:29:30.141405-04:00,head_turn_plus_wave,2026-04-14T21:29:32.612368-04:00,2026-04-14T21:29:32.676471-04:00,0,,,,0,,1,2540.0,resumed_after_nonverbal
398,wen,session_20260414_wen_6ae906,with_system,2026-04-14T21:29:32.676516-04:00,gaze_off_screen,2026-04-14T21:29:32.676516-04:00,head_turn_plus_wave,2026-04-14T21:29:35.337432-04:00,2026-04-14T21:29:35.558713-04:00,0,,,,0,,1,2880.0,resumed_after_nonverbal
399,wen,session_20260414_wen_6ae906,with_system,2026-04-14T21:29:50.145271-04:00,gaze_off_screen,2026-04-14T21:29:50.145271-04:00,head_turn_plus_wave,2026-04-14T21:29:53.283397-04:00,2026-04-14T21:29:53.324249-04:00,0,,,,0,,1,3180.0,resumed_after_nonverbal
400,wen,session_20260414_wen_6ae906,with_system,2026-04-14T21:29:53.526979-04:00,gaze_off_screen,2026-04-14T21:29:53.526979-04:00,head_turn_plus_wave,2026-04-14T21:29:55.606063-04:00,2026-04-14T21:29:55.672021-04:00,0,,,,0,,1,2150.0,resumed_after_nonverbal
